"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"lisp","LISP (List Processing language)","language","MIT","1958-","emerging","active","volume-1-ch01-waiting-for-automation-1960-1969","Used at MIT's Project MAC area to manipulate symbolic representations of knowledge for AI research. Kastner observed LISP in use circa 1966-1967."
"eliza","ELIZA","application","MIT","1964-1967","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Text-based conversational program at MIT that 'unnerved people who didn't know it had no inner life.' Kastner observed it circa 1966-1967 and concluded AI was just code competing for machine time."
"spacewar","Spacewar! Video Game","application","MIT","1962-","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Appeared permanently installed on the IBM 360/65 graphics workstation at MIT. Kastner could play it on a '$5 million mainframe' during overnight shifts circa 1966-1967."
"dec-pdp-8","DEC PDP/8","platform","Digital Equipment Corporation","1965-1990","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Early PDP/8 minicomputers were appearing in Cambridge labs in 1966-1967. Kastner identified them as the beginning of the end of the centralized glass-house computing era."
"hasp","HASP (Houston Automated Spooling Processor)","application","IBM / NASA","1967-1975","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Added to Cornell's OS/360 to manage the queue of jobs waiting to run. Used during the September 23, 1967 Sysgen with Arlene Larsen."
"batch-computing","Batch Processing","platform","various","1950s-1980s","mature","legacy-supported","volume-1-ch01-waiting-for-automation-1960-1969","The dominant computing model of the 1960s: submit a job and wait. Defined the economics of computing for a decade. The MIT three-machine pipeline (cards-in, tape to mainframe, results out) was Kastner's hands-on introduction."
"ibm-timesharing","Timesharing (IBM 7094 / Project MAC)","platform","MIT / IBM","1961-1975","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Dozens of academic users typed at alphanumeric terminals simultaneously on the MIT IBM 7094. Kastner characterized it as 'brilliant but fragile.'"
"magnetic-tape-storage","Magnetic Tape (800 bpi)","platform","IBM","1950s-1980s","mature","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","IBM 1401 at MIT wrote punch-card batches to magnetic tape at 800 bits per inch for transfer to the mainframe."
"ibm-2311-disk","IBM 2311 Disk Pack","platform","IBM","1964-1975","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","13 megabytes of storage, described as 'an enormous amount of storage by the standards of the day.' Used during Cornell's Sysgen on September 23, 1967."
"remote-job-entry","Remote Job Entry (56 kbps telephone line)","protocol","IBM / Cornell","1967-1975","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Cornell's innovative workaround after IBM couldn't deliver the 360/67: RJE over a 56-kilobit dedicated telephone line from Upson Hall to Langmuir Labs. Kastner called this effectively Cornell's 'cloud' — a concept without a name for another forty years."
"cdc-1604","CDC 1604","platform","Control Data Corporation","1960-1968","mature","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Installed at Upson Hall, Cornell; read student card decks and transmitted them to the IBM 360/65 at Langmuir Labs via the 56 kbps telephone line."
"adding-machine","Adding Machine / Mechanical Calculator","platform","various","1900s-1970s","mature","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Kastner's primary tool in the Cape Cod restaurant bookkeeping department as a child. Cornell's Statistics 101 lab previously required hand-cranked mechanical calculators before Kastner automated it."
"ibm-360-67","IBM 360/67","platform","IBM","1966-1972","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","Timesharing-capable variant that Cornell originally planned to install to match MIT's capability. IBM could not deliver it, forcing Cornell's RJE workaround."
"chase-simulation","CHASE / CRASE / CHESS (Cornell Simulations)","application","Cornell University / Robert M. Chase","1967-2000s","emerging","legacy-end-of-life","volume-1-ch01-waiting-for-automation-1960-1969","CHASE = Cornell Hotel School Administration Simulation Exercise; CRASE = Cornell Restaurant Administration Simulation Exercise; CHESS = Cornell Educational Strategic Simulation. Kastner enhanced and debugged CHASE in 1967-68, fixing FORTRAN floating-point arithmetic errors. Adopted by Intercontinental, Marriott, Howard Johnson's, and KFC."
