"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"trends99-18726b-OBS-011","trends99-18726b","","","viability-prediction","1999","Y2K preparedness level","JRL very pessimistic; Y2K bugs found in supposedly corrected code; testing not succeeding; interfaces with trading partners not being tested; Y2K-compliant EDI not tested at application level","high","ingest-extraction","expert-opinion","Year 2000 Testing","Kastner: world is better prepared than JRL thinks; needs scenario analysis"
"trends99-18726b-OBS-012","trends99-18726b","","","actual-outcome","2000","Y2K actual impact","unknown","medium","ingest-extraction","","","Y2K proved less catastrophic than feared; verify Aberdeen's scenario accuracy"
"trends99-18726b-OBS-013","trends99-18726b","","visual-basic-vba","viability-prediction","1999","Y2K contingency planning approach","Business units cut off from IS support; must use LAN + Office 97 + NT/Unix; three approaches: a) VBA + Office97 + Access + Outlook; b) Lotus Notes + Office97; c) Intranet toolset","high","ingest-extraction","expert-opinion","Y2K Contingency Planning","Forget installing Office 2000 or Windows 2000 for contingency"
"trends99-18726b-OBS-014","trends99-18726b","","eai-middleware","viability-prediction","1999","Post-Y2K web application development","After fixing Y2K, enterprises will use improved methodologies to develop web-based apps; roll-your-own e-commerce required for years; Y2K best-practice firms better positioned","partially-verified","outcome-linkage","expert-opinion","After Enterprises Fix Y2K","Amazon, Barnes&Noble, Dell, Cisco cited as requiring custom e-commerce"
"trends99-18726b-OBS-015","trends99-18726b","","tcp-ip","expert-opinion","1999","Security ownership problem","Security used to be one mainframe program; TCP/IP opens enormous holes; rampant complexity in distributed systems; unsolved whether LOB managers or CIO owns security","high","ingest-extraction","expert-opinion","Kastner Additional Trends","Kastner added this trend topic"
"trends99-18726b-OBS-016","trends99-18726b","","object-oriented","viability-prediction","1999","1999 as Year of the Object","After 10 years, OO development mostly in supplier software products not IT apps; in 1999, leading ERP suppliers and IBM San Francisco project opening new era of objects for practical business use","partially-verified","outcome-linkage","expert-opinion","Kastner Additional Trends","Kastner added this trend topic"
"trends99-18726b-OBS-017","trends99-18726b","","ip-telephony","viability-prediction","1999","ISP and IP telephony development","ISPs: are they just toll-takers or sustainable business? Consolidation, hot niches, key products; will 1999 be year of IP telephony?","medium","ingest-extraction","expert-opinion","Kastner Additional Trends","Kastner added this trend topic"
"trends99-18726b-OBS-018","trends99-18726b","","ip-telephony","actual-outcome","2003","IP telephony year of breakthrough","unknown","medium","ingest-extraction","","","Skype launched 2003; VoIP became mainstream ~2004-2005"
"trends99-18726b-OBS-019","trends99-18726b","","","strategic-assessment","1999","G2000 telecom switching","AT&T, WorldCom/MCI, Sprint, British Telecom, Cable and Wireless cutting each other's throats for overarching enterprise contracts; users worried about quality of service","high","ingest-extraction","expert-opinion","G2000 Telecom Suppliers","Kastner: tie to mainframe market (Amdahl, Hitachi, IBM negotiating leverage)"
"trends99-18726b-OBS-020","trends99-18726b","aberdeen-group","","strategic-assessment","1999","Document purpose","Internal collated list for HP sales training project and Joe's speech in the Bahamas; dual-audience memo","high","ingest-extraction","document-review","Header note","'JRL list of trends for 1999. He needs your collated list for HP sales training asap'"
