obs_id,study_id,model,prescience_score,confidence,rationale,scored_at,scorer_version,source_pass,elapsed_sec,parse_ok
cnbc-sars-electronics-supply-chain-impact-92deff-OBS-030,cnbc-sars-electronics-supply-chain-impact-92deff,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-sars-electronics-supply-chain-impact-92deff-OBS-031,cnbc-sars-electronics-supply-chain-impact-92deff,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-sars-electronics-supply-chain-impact-92deff-OBS-032,cnbc-sars-electronics-supply-chain-impact-92deff,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-001,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-002,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-003,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-004,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-005,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-006,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-007,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-008,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-009,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-010,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-011,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-012,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-013,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-014,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-015,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
nbc-nightly-sars-economic-impact-electronics-39b4da-OBS-016,nbc-nightly-sars-economic-impact-electronics-39b4da,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-001,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-002,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-003,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-004,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-005,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-006,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-007,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-008,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-009,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-010,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-011,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-012,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-013,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-014,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-015,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-016,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-017,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-018,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-019,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-020,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-021,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-022,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-023,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-024,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-025,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-026,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-027,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-028,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-029,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-030,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-031,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-032,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-033,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-034,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-035,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-036,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-037,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-038,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-039,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-040,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-041,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-042,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-043,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-044,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-045,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-046,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-047,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-048,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-049,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-050,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-051,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-universal-server-launch-object-relational-fb2cd4-OBS-052,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
