"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"crossroads-platform","Crossroads Integration Platform","platform","Crossroads Software","1995-2001","current","discontinued-folded-into-webmethods","crossroads-ad-process-wear-enterprise-apps-9c8527","Crossroads EAI offering; positioned as 'process wear' in this ad variant."
"sybase-system-11","Sybase System 11 (XI)","platform","Sybase","1995-2000s","new-launch","succeeded-by-ase","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Sybase XI / System 11 RDBMS family; the launch this clip endorses."
"sybase-ase","Sybase ASE / SQL Server","platform","Sybase","1987-present","current","active-under-sap","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Sybase Adaptive Server Enterprise; ongoing OLTP database."
"sybase-iq","Sybase IQ","platform","Sybase","1994-present","current","active-under-sap","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Column-store data warehouse engine; part of multi-product portfolio."
"sybase-sql-anywhere","Sybase SQL Anywhere","platform","Sybase","1992-present","current","active-under-sap","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Mobile / disconnected-user database; the 'tenders' in Kastner's analogy."
"SYBASE-REPSERVER","Sybase Replication Server","platform","Sybase","1993-present","current","active-under-sap","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Sybase's distributed-replication engine; 'mass distributed replicated systems' in Kastner's framing."
"oltp","Online Transaction Processing (OLTP)","framework","industry-general","1980s-present","mature","active-mainstream","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Core workload category Kastner identifies."
"data-warehousing","Data Warehousing","framework","industry-general","1988-present","emerging","active-mainstream","sybase-xi-launch-boats-analogy-multiple-databases-79c9ee","Workload category Kastner identifies; addressed by Sybase IQ."
"data-warehousing","Data Warehousing","platform","multiple-vendors","1990s-2000s","mature","[DEFERRED]","oracle-data-warehousing-launch-multimedia-spatial-d63644","Central topic of segment."
"oracle-warehouse","Oracle Warehouse Platform","platform","Oracle","1996-2000s","launch","[DEFERRED]","oracle-data-warehousing-launch-multimedia-spatial-d63644","Oracle's comprehensive warehouse offering including multimedia/spatial/text."
"multimedia-data","Multimedia Data Types","platform","multiple-vendors","1996-present","emerging","[DEFERRED]","oracle-data-warehousing-launch-multimedia-spatial-d63644","Oracle warehouse expansion."
"spatial-data","Spatial Data Types","platform","multiple-vendors","1996-present","emerging","[DEFERRED]","oracle-data-warehousing-launch-multimedia-spatial-d63644","Oracle warehouse expansion."
"enterprise-application-integration-eai","Enterprise Application Integration (EAI)","platform","multiple-vendors","1996-2005","emerging","[DEFERRED]","crossroads-launch-front-back-office-integration-508c58","Crossroads' market category."
"crossroads-platform","Crossroads Software Platform","platform","Crossroads Software","1996-late-1990s","launch","[DEFERRED]","crossroads-launch-front-back-office-integration-508c58","Subject of segment."
"front-back-office-integration","Front-Office / Back-Office Integration","platform","multiple-vendors","1996-2005","emerging","[DEFERRED]","crossroads-launch-front-back-office-integration-508c58","Integration target."
"enterprise-application-integration-eai","Enterprise Application Integration (EAI)","platform","multiple-vendors","1996-2005","emerging","[DEFERRED]","crossroads-june-1997-launch-variant-cut-caea12","Crossroads' market category."
"crossroads-platform","Crossroads Software Platform","platform","Crossroads Software","1996-late-1990s","launch","[DEFERRED]","crossroads-june-1997-launch-variant-cut-caea12","Subject of segment."
"front-back-office-integration","Front-Office / Back-Office Integration","platform","multiple-vendors","1996-2005","emerging","[DEFERRED]","crossroads-june-1997-launch-variant-cut-caea12","Integration target."
"tandem-himalaya-k10000","Tandem Himalaya K-10000","platform","Tandem Computers","1994-1998","launch","legacy-discontinued","tandem-himalayan-airport-commercial-tpc-c-0b1c60","Subject system."
"mpp","Massively Parallel Processing (MPP)","platform","multiple-vendors","1990s","emerging","mature","tandem-himalayan-airport-commercial-tpc-c-0b1c60","K-10000 architecture."
"tpc-c","TPC-C Benchmark","framework","Transaction Processing Council","1992-present","mature","active","tandem-himalayan-airport-commercial-tpc-c-0b1c60","Tandem cited TPC-C at 1.3TB DB scale."
"oltp","Online Transaction Processing","platform","multiple-vendors","1980s-1990s","mature","mature","tandem-himalayan-airport-commercial-tpc-c-0b1c60","Tandem's core workload target."
"client-server","Client-Server Computing","platform","multiple-vendors","1988-1998","mature","legacy","tandem-himalayan-airport-commercial-tpc-c-0b1c60","Tandem's open-platform positioning."
"rdbms","Relational Database Management System (RDBMS)","platform","multi-vendor","1980s-2000s","mature","mature","informix-competitive-update-kastner-rdbms-jungle-25604a","Core technology of the competitive landscape"
"informix-dsa","Informix Dynamic Scalable Architecture (DSA)","platform","Informix","1994-2000s","early","legacy","informix-competitive-update-kastner-rdbms-jungle-25604a","Parallel DB foundation Kastner predicts will deliver parity"
"oltp","Online Transaction Processing (OLTP)","platform","multi-vendor","1980s-2000s","mature","mature","informix-competitive-update-kastner-rdbms-jungle-25604a","Common-playing-field workload"
"data-warehousing","Data Warehousing","platform","multi-vendor","1990s-2000s","emerging","mature","informix-competitive-update-kastner-rdbms-jungle-25604a","Large-DB use case referenced (terabyte at Walmart)"
"mpp","Massively Parallel Processing (MPP)","platform","multi-vendor","1990s-2000s","emerging","mature","informix-competitive-update-kastner-rdbms-jungle-25604a","Predicted to eclipse mainframes"
"SYBASE-REPSERVER","Sybase Replication Server","platform","Sybase","1993-2000s","early","legacy","informix-competitive-update-kastner-rdbms-jungle-25604a","Replication leader at time of recording; Informix predicted to catch up late 1994"
"4gl-plusplus","Informix 4GL++ Object-Oriented Tools","framework","Informix","1994-2000s","emerging","obsolete","informix-competitive-update-kastner-rdbms-jungle-25604a","Predicted object-oriented evolution of 4GL"
"client-server","Client-Server Architecture","platform","multi-vendor","1988-1998","emerging","legacy","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Successor to mainframe-dominant computing"
"mainframe","Mainframe Computing","platform","IBM/multi-vendor","1960s-present","mature","legacy-supported","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Kastner: 'around a long, long time' due to installed software"
"open-systems","Open Systems","platform","multi-vendor","1985-2000","emerging","mainstream","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Central theme; HP committed earliest"
"dec-alpha","DEC Alpha Processor (64-bit RISC)","platform","DEC","1992-2004","early","discontinued","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Introduced 'too soon' per Kastner — few apps, no 64-bit usage"
"dec-vms","OpenVMS / VAX VMS","platform","DEC","1977-present","mature","legacy-supported","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Proprietary OS DEC was slow to move away from; business declining 20-40% annually"
"dec-ultrix","DEC Ultrix","platform","DEC","1984-1995","mature","obsolete","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","DEC's prior Unix; being abandoned for OSF/1"
"osf1","OSF/1 Unix","platform","Open Software Foundation","1990-2000s","emerging","obsolete","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","DEC's confusing target Unix migration"
"ibm-as400","IBM AS/400","platform","IBM","1988-2000","mature","legacy-supported","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Solid low-end IBM foundation; RISC chip planned 'next year'"
"ibm-rs6000","IBM RS/6000","platform","IBM","1990-2000","growing","obsolete","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","IBM's open-systems RISC platform"
"hp-3000","HP 3000","platform","HP","1972-2010","mature","legacy-supported","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Proprietary HP platform competing with AS/400"
"hp-9000","HP 9000","platform","HP","1984-2008","mature","legacy-supported","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","HP's open Unix platform"
"powerpc","PowerPC","platform","Apple-IBM-Motorola","1992-2006","emerging","legacy","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","IBM's new chip platform"
"intel-hp-alliance","Intel-HP Chip Alliance (post-2000)","platform","Intel + HP","1994-2010s","emerging","obsolete","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Became Itanium; reshapes chip economics post-2000"
"ole-object-orientation","OLE / Object Orientation","framework","multi-vendor","1990s-2000s","emerging","legacy","cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c","Embedded technology; faster apps via SW/HW partnership"
"dial-up-modem","Dial-up Modem Access","platform","multi-vendor","1980s-2000s","mature","obsolete","msnbc-aol-modem-shortage-customer-refunds-189b41","Connection technology behind the crunch"
"flat-rate-pricing","Flat-Rate Unlimited Internet Pricing","framework","AOL/multi-vendor","1996-present","emerging","mature","msnbc-aol-modem-shortage-customer-refunds-189b41","Pricing model triggering the capacity crisis"
"pots-dial-up","POTS Dial-up Internet Access","platform","multi-vendor","1980s-2000s","mature","obsolete","msnbc-aol-modem-shortage-customer-refunds-189b41","Underlying carrier technology"
"real-time-billing","Real-Time Service-Usage Billing","platform","Portal Software","1998-2000s","emerging","mature","portal-software-infranet-real-time-billing-742af3","Category Portal pioneered"
"portal-infranet","Portal Infranet","platform","Portal Software","1998-2006","emerging","legacy-supported","portal-software-infranet-real-time-billing-742af3","Flagship product; first architected for IP service billing"
"brm","Billing and Revenue Management (BRM)","platform","multi-vendor","2000s-present","emerging","mature","portal-software-infranet-real-time-billing-742af3","Industry category Portal helped define"
"internet-commerce","Internet Commerce / Service-Oriented Internet","framework","multi-vendor","1995-2005","emerging","mature","portal-software-infranet-real-time-billing-742af3","Architectural shift Portal targeted"
"ingres-windows-4gl","Ingres Windows 4GL","framework","Ingres","1990-1995","early","obsolete","ingres-windows-4gl-1990-gui-development-tools-75ade0","Subject of launch; GUI app development tool"
"4gl","Fourth-Generation Language (4GL)","language","multi-vendor","1980s-1990s","mature","obsolete","ingres-windows-4gl-1990-gui-development-tools-75ade0","Parent category"
"gui-development","GUI Application Development","framework","multi-vendor","1985-present","emerging","mature","ingres-windows-4gl-1990-gui-development-tools-75ade0","Capability Ingres targets"
"macintosh-gui","Macintosh GUI","platform","Apple","1984-present","mature","mature","ingres-windows-4gl-1990-gui-development-tools-75ade0","Reference standard for usability"
"windows-gui","Microsoft Windows GUI","platform","Microsoft","1985-present","growing","mature","ingres-windows-4gl-1990-gui-development-tools-75ade0","Target environment"
"dec-vax","DEC VAX / VMS","platform","DEC","1977-present","mature","legacy-supported","ingres-windows-4gl-1990-gui-development-tools-75ade0","Primary commercial server platform"
"technical-workstations","Technical Workstations","platform","Sun/HP/DEC","1985-1995","mature","obsolete","ingres-windows-4gl-1990-gui-development-tools-75ade0","Hardware class being brought into commercial use"
"client-server","Client-Server Architecture","platform","multi-vendor","1988-1998","emerging","legacy","software-2000-it-paradigm-shift-client-server-9e9445","Central paradigm shift"
"mainframe","Mainframe Computing","platform","IBM/multi-vendor","1960s-present","mature","legacy-supported","software-2000-it-paradigm-shift-client-server-9e9445","Persists for data-network management"
"mis-organization","MIS / IT Organization","framework","enterprise","1970s-present","mature","mature","software-2000-it-paradigm-shift-client-server-9e9445","Organizational unit facing role bifurcation"
"enterprise-application-integration-eai","Enterprise Application Integration (EAI)","framework","multi-vendor","1990s-2000s","emerging","mature","software-2000-it-paradigm-shift-client-server-9e9445","Implicit category — app rewrites + integration"
