"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"richard-case","Richard Case","person","computing/competitive-analysis","unknown","","","volume-1-ch06-dec-mainframes-last-stand-1987-1988","Head of Competitive Analysis at DEC; used an HP color graphing plotter to produce presentation foils from the benchmark data."
"jack-smith-dec","Jack Smith","person","computing/marketing","unknown","","","volume-1-ch06-dec-mainframes-last-stand-1987-1988","DEC's senior marketing executive; later stated that 'DECtp was our most important launch after VAX.'"
"ken-olsen","Ken Olsen","person","computing/executive","unknown","","1957-1992","volume-1-ch06-dec-mainframes-last-stand-1987-1988","Founder of DEC; famously resisted Unix, workstations, and x86 architecture throughout the late 1980s and early 1990s."
"edgar-codd","Edgar Codd","person","computing/research","unknown","","1950s-2003","volume-1-ch06-dec-mainframes-last-stand-1987-1988","IBM researcher; co-inventor of the relational database model with Christopher Date; DB2 designed primarily for query rather than transactional throughput."
"christopher-date","Christopher Date","person","computing/research","unknown","","","volume-1-ch06-dec-mainframes-last-stand-1987-1988","IBM researcher; co-inventor of the relational model; DB2's orientation toward query workloads rather than OLTP throughput cited as an architectural limitation."
"prime-computer","Prime Computer","company","computing/minicomputer","acquired","Computervision (1992)","1972-1992","volume-1-ch06-dec-mainframes-last-stand-1987-1988","Earlier employer of Kastner and John Logan; referenced as shared professional background connecting them."
"phi-computer-services","PHI Computer Services","company","computing/services","unknown","","","volume-1-ch06-dec-mainframes-last-stand-1987-1988","Earlier employer/affiliation of Kastner; context in which he first knew John Cullinane."
"aicpa","AICPA","institution","accounting/standards","active","","1887-","volume-1-ch06-dec-mainframes-last-stand-1987-1988","Its manual contained a brief chapter on performance auditing that Kastner used as a procedural basis for TPC benchmark auditing."
"dec-corporate-systems-group","DEC Corporate Systems Group","company","computing/enterprise","dissolved","","1987-1992","volume-1-ch06-dec-mainframes-last-stand-1987-1988","New DEC group run by Bill Steul that hired Kastner; tasked with improving DEC's enterprise market position."
"mis-week","MIS Week","institution","technology media","dissolved","","1980-1992","volume-1-ch06-dec-mainframes-last-stand-1987-1988","Trade publication to which Kastner leaked DEC's leadership position in the TPC on August 8, 1988, triggering other vendors to join."
