tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
ibm-parallel-sysplex,IBM Parallel Sysplex,platform,IBM,1990-present,mature,active,2026-kastner-ibm-longitudinal,IBM mainframe clustering; highest-availability commercial computing architecture; still deployed 2026
powerpc,PowerPC Architecture,platform,IBM/Apple/Motorola (AIM),1992-2006,mature,evolved-to-power10,2026-kastner-ibm-longitudinal,AIM alliance PowerPC used in Apple Macs until 2006; IBM POWER branch continues
ibm-deep-blue,IBM Deep Blue,application,IBM,1996-1997,experimental,discontinued,2026-kastner-ibm-longitudinal,Chess supercomputer; beat Kasparov 1997; ran on IBM RS/6000 SP2 hardware
ibm-softlayer,IBM SoftLayer (IBM Cloud),platform,IBM,2013-present,emerging,active-as-ibm-cloud,2026-kastner-ibm-longitudinal,SoftLayer acquired 2013 for $2B; rebranded IBM Cloud 2017
ibm,IBM Corporation (general),vendor,IBM,1911-present,mature,active,2026-kastner-ibm-longitudinal,IBM Corporation as a whole enterprise entity; used when observations reference the company broadly
lenovoibm,Lenovo/IBM PC Division,business-unit,Lenovo/IBM,2005-present,mature,active-as-lenovo,2026-kastner-ibm-longitudinal,IBM sold PC division (ThinkPad) to Lenovo 2005 for $1.75B; x86 server division sold 2014 for $2.3B
ibm-tivoli,IBM Tivoli (Systems Management),application,IBM,1996-2012,declining,absorbed-into-ibm,2026-kastner-ibm-longitudinal,IBM acquired Tivoli Systems 1996 for $743M; brand gradually absorbed into IBM software portfolio
ibm-global-services,IBM Global Services,business-unit,IBM,1991-2021,mature,evolved-to-kyndryl,2026-kastner-ibm-longitudinal,IBM's IT services arm; became world's largest IT services firm under Gerstner; spun off as Kyndryl 2021
ibm-issc,IBM ISSC (Integrated Systems Solutions Corp),business-unit,IBM,1991-1996,mature,absorbed-into-igs,2026-kastner-ibm-longitudinal,Precursor to IBM Global Services; managed IT outsourcing division formed 1991
lou-gerstner,Lou Gerstner (IBM CEO),executive,IBM,1993-2002,mature,retired,2026-kastner-ibm-longitudinal,CEO who saved IBM 1993-2002; executed services pivot; kept company together vs. breakup proposals
ibm-bcs,IBM Business Consulting Services,business-unit,IBM,2002-2009,mature,absorbed-into-igs,2026-kastner-ibm-longitudinal,Formed from PricewaterhouseCoopers Consulting acquisition 2002 ($3.5B); absorbed into IBM Global Services
kyndryl,Kyndryl Holdings,vendor,Kyndryl (IBM spinoff),2021-present,emerging,active,2026-kastner-ibm-longitudinal,IBM infrastructure services spun off Nov 2021; NYSE: KD; world's largest IT infrastructure services company
ibm-linux,IBM Linux Strategy,platform,IBM,2000-present,emerging,active,2026-kastner-ibm-longitudinal,IBM's $1B Linux investment announced 2000; Linux on zSeries; Linux on POWER; Red Hat acquisition 2019
red-hat,Red Hat (IBM acquisition),vendor,Red Hat/IBM,1993-present,emerging,active-under-ibm,2026-kastner-ibm-longitudinal,IBM acquired Red Hat 2019 for $34B (largest software acquisition ever at time); RHEL and OpenShift primary assets
ibm-watson-health,IBM Watson Health,business-unit,IBM,2015-2022,declining,divested,2026-kastner-ibm-longitudinal,IBM Watson Health sold to Francisco Partners 2022; $1B deal; AI in healthcare pivot did not succeed
peter-kastner,Peter S. Kastner (Analyst),analyst,Aberdeen Group / Independent,1979-present,active,active,2026-kastner-ibm-longitudinal,Aberdeen Group co-founder and CRO; MIT PhD; primary author of this archive; direct IBM engagements 1979-2026
john-m-thompson-ibm,John M. Thompson (IBM EVP),executive,IBM,1971-2002,mature,retired,2026-kastner-ibm-longitudinal,IBM EVP Software; drove IBM software independence strategy; one-on-one briefing with Kastner documented
ginni-rometty,Ginni Rometty (IBM CEO),executive,IBM,2012-2020,mature,retired,2026-kastner-ibm-longitudinal,IBM CEO 2012-2020; drove Watson AI and hybrid cloud strategy; dinner meeting with Kastner documented
ibm-somers,IBM Somers (Executive Briefing Center),facility,IBM,1984-present,active,active,2026-kastner-ibm-longitudinal,IBM Executive Briefing Center in Somers NY; Kastner attended analyst/AR training programs multiple times
